Date,Region,Terrain,Infrastructure_Type,Project_Category,Voltage_Level_kV,Weather_Condition,Route_Length_km,ACSR_Conductor_m,Towers_Steel_Count,Insulators_Count,Power_Transformers_Count,Circuit_Breakers_Count,Concrete_m3
2023-07-02,East,Rural,Transmission_Line,System_Upgrade,132,Rainy,7.571588548011687,34359.0,21.0,400.0,0.0,0.0,1206.64
2023-07-02,East,Mountainous,Transmission_Line,Maintenance,132,Rainy,16.070123018281414,3387.0,0.0,156.0,0.0,0.0,156.27
2023-07-03,South,Urban,Transmission_Line,Maintenance,132,Storm,74.43238880124146,17643.0,2.0,656.0,0.0,0.0,590.5
2023-07-03,North,Coastal,Transmission_Line,Maintenance,66,Heatwave,40.07437318298267,7711.0,1.0,248.0,0.0,0.0,215.16
2023-07-03,Central,Mountainous,Substation,New_Installation,400,Snow,0.7354311281010252,2058.0,14.0,813.0,3.0,2.0,894.49
2023-07-03,East,Coastal,Transmission_Line,Maintenance,33,Clear,89.45294406613067,13797.0,2.0,264.0,0.0,0.0,167.73
2023-07-03,East,Mountainous,Transmission_Line,Maintenance,400,Clear,51.02834459880825,15942.0,1.0,1358.0,0.0,0.0,1357.78
2023-07-03,Central,Rural,Transmission_Line,Maintenance,220,Storm,90.45982045424542,22190.0,2.0,1108.0,0.0,0.0,1411.36
2023-07-04,North,Coastal,Substation,System_Upgrade,220,Storm,1.7846131697641794,4005.0,5.0,406.0,1.0,2.0,236.94
2023-07-04,South,Coastal,Substation,Maintenance,400,Snow,0.2523444542576535,333.0,12.0,385.0,0.0,0.0,95.22
2023-07-04,East,Rural,Substation,New_Installation,132,Snow,1.8961896590237177,4168.0,10.0,759.0,2.0,9.0,436.97
2023-07-04,South,Coastal,Transmission_Line,Maintenance,66,Snow,12.310713942717955,2315.0,0.0,66.0,0.0,0.0,63.43
2023-07-04,West,Mountainous,Substation,New_Installation,33,Storm,1.9306616189697041,2821.0,9.0,161.0,2.0,3.0,709.91
2023-07-04,North,Urban,Transmission_Line,Maintenance,132,Heatwave,47.99841717194208,11325.0,1.0,466.0,0.0,0.0,501.88
2023-07-05,West,Urban,Substation,Maintenance,400,Storm,1.5456352839336949,252.0,9.0,675.0,0.0,1.0,89.85
2023-07-05,West,Rural,Substation,New_Installation,400,Storm,1.4416742976607215,4738.0,7.0,241.0,1.0,4.0,230.6
2023-07-05,West,Mountainous,Substation,System_Upgrade,66,Clear,1.085140451216604,1043.0,10.0,269.0,1.0,5.0,556.11
2023-07-06,North,Coastal,Substation,System_Upgrade,66,Snow,1.2769641557877223,4272.0,17.0,345.0,3.0,9.0,585.42
2023-07-07,North,Coastal,Transmission_Line,System_Upgrade,400,Rainy,95.2422272424235,675315.0,281.0,9083.0,0.0,0.0,48704.52
2023-07-07,Central,Urban,Transmission_Line,Maintenance,132,Snow,93.09839161300783,19491.0,2.0,772.0,0.0,0.0,1001.23
2023-07-08,South,Coastal,Transmission_Line,Maintenance,132,Heatwave,67.16097477461325,15510.0,2.0,687.0,0.0,0.0,692.71
2023-07-08,South,Urban,Substation,System_Upgrade,132,Heatwave,1.3496654899755978,1800.0,12.0,204.0,3.0,4.0,662.85
2023-07-08,Central,Rural,Substation,Maintenance,33,Snow,0.5691835174444922,295.0,7.0,162.0,0.0,0.0,64.63
2023-07-08,Central,Coastal,Transmission_Line,System_Upgrade,33,Snow,83.71923199822176,260868.0,237.0,1544.0,0.0,0.0,4020.46
2023-07-09,West,Mountainous,Transmission_Line,New_Installation,132,Storm,65.0973166351973,276012.0,192.0,2927.0,0.0,0.0,12931.8
2023-07-09,Central,Coastal,Substation,New_Installation,400,Rainy,1.6698727047970177,620.0,7.0,138.0,3.0,9.0,541.94
2023-07-09,East,Urban,Transmission_Line,Emergency_Repair,66,Storm,67.49597897735777,26525.0,1.0,211.0,0.0,0.0,521.66
2023-07-09,South,Rural,Transmission_Line,Emergency_Repair,220,Clear,33.43540247300342,17610.0,1.0,194.0,0.0,0.0,802.9
2023-07-09,Central,Urban,Substation,Emergency_Repair,66,Clear,0.46001466518854517,4881.0,7.0,750.0,0.0,3.0,488.95
2023-07-09,East,Coastal,Transmission_Line,System_Upgrade,66,Heatwave,12.311755201199766,43051.0,37.0,312.0,0.0,0.0,930.21
2023-07-09,East,Urban,Substation,New_Installation,220,Heatwave,1.213390371294241,4794.0,13.0,289.0,1.0,5.0,688.5
2023-07-09,East,Urban,Transmission_Line,Maintenance,132,Rainy,31.984878963329827,6929.0,1.0,278.0,0.0,0.0,251.35
2023-07-10,East,Rural,Substation,System_Upgrade,66,Heatwave,1.297968077722547,2135.0,14.0,263.0,3.0,7.0,723.46
2023-07-10,West,Mountainous,Transmission_Line,New_Installation,220,Clear,10.572362263958295,55031.0,31.0,585.0,0.0,0.0,2896.63
2023-07-10,East,Coastal,Substation,Maintenance,400,Rainy,0.8137598235106914,286.0,12.0,466.0,0.0,1.0,77.56
2023-07-10,West,Rural,Transmission_Line,Maintenance,400,Clear,29.752555460128683,9570.0,0.0,833.0,0.0,0.0,832.76
2023-07-10,West,Mountainous,Substation,New_Installation,400,Snow,0.8036347482021148,4414.0,7.0,476.0,3.0,4.0,846.29
2023-07-11,East,Urban,Transmission_Line,Maintenance,132,Snow,10.15692582687577,2036.0,0.0,83.0,0.0,0.0,76.08
2023-07-11,South,Mountainous,Transmission_Line,Maintenance,66,Rainy,73.79723478917742,15054.0,2.0,362.0,0.0,0.0,321.45
2023-07-11,East,Urban,Transmission_Line,System_Upgrade,66,Storm,16.08624664858246,58821.0,47.0,504.0,0.0,0.0,1193.09
2023-07-11,East,Urban,Transmission_Line,Emergency_Repair,33,Heatwave,6.368249503074559,2222.0,0.0,13.0,0.0,0.0,24.09
2023-07-11,East,Rural,Transmission_Line,Maintenance,400,Rainy,94.89746463198668,29338.0,2.0,2459.0,0.0,0.0,2923.73
2023-07-11,South,Urban,Substation,Maintenance,132,Heatwave,0.46646512649359473,389.0,10.0,627.0,0.0,1.0,79.98
2023-07-11,North,Rural,Substation,Maintenance,220,Clear,1.6733164670463754,333.0,19.0,451.0,0.0,0.0,85.17
2023-07-11,North,Mountainous,Transmission_Line,New_Installation,132,Storm,96.62470697692682,379886.0,310.0,4306.0,0.0,0.0,19351.03
2023-07-12,West,Mountainous,Substation,Maintenance,66,Heatwave,1.1148302791806477,50.0,13.0,191.0,0.0,0.0,29.47
2023-07-12,West,Urban,Transmission_Line,New_Installation,400,Snow,54.98122520451691,379639.0,175.0,7673.0,0.0,0.0,27008.27
2023-07-12,South,Rural,Substation,Maintenance,33,Snow,0.7980927654684783,97.0,19.0,338.0,0.0,1.0,93.58
2023-07-12,Central,Urban,Transmission_Line,Maintenance,132,Clear,45.43151215366251,10792.0,1.0,484.0,0.0,0.0,332.78
2023-07-12,North,Rural,Transmission_Line,Maintenance,33,Rainy,50.797162710567314,7856.0,1.0,197.0,0.0,0.0,100.06
2023-07-12,West,Rural,Transmission_Line,New_Installation,66,Heatwave,19.448968353459776,70380.0,58.0,567.0,0.0,0.0,1989.88
2023-07-12,North,Rural,Transmission_Line,Maintenance,220,Clear,39.64998877433412,9387.0,1.0,494.0,0.0,0.0,617.97
2023-07-12,South,Mountainous,Substation,Maintenance,132,Snow,1.650606040957946,253.0,17.0,502.0,0.0,0.0,27.75
2023-07-13,South,Rural,Transmission_Line,New_Installation,66,Snow,22.327821360239884,75956.0,66.0,718.0,0.0,0.0,1615.55
2023-07-13,Central,Mountainous,Substation,System_Upgrade,400,Snow,1.4867211692128193,2075.0,9.0,985.0,2.0,7.0,363.32
2023-07-13,Central,Rural,Transmission_Line,New_Installation,132,Storm,66.90072702547812,266739.0,211.0,2934.0,0.0,0.0,12849.67
2023-07-13,South,Mountainous,Transmission_Line,System_Upgrade,33,Storm,10.443288651852615,37893.0,32.0,211.0,0.0,0.0,472.56
2023-07-13,West,Coastal,Transmission_Line,New_Installation,132,Snow,7.1307425015796415,28829.0,21.0,380.0,0.0,0.0,1183.65
2023-07-14,North,Mountainous,Substation,System_Upgrade,66,Rainy,0.769804078898863,2362.0,14.0,792.0,1.0,6.0,1023.54
2023-07-14,East,Mountainous,Substation,New_Installation,66,Storm,1.415123526550498,4683.0,13.0,555.0,3.0,3.0,807.15
2023-07-14,Central,Urban,Substation,Emergency_Repair,33,Heatwave,0.7277940619852569,2492.0,7.0,311.0,0.0,6.0,222.06
2023-07-15,East,Rural,Substation,Maintenance,66,Storm,1.3686932711409383,304.0,8.0,880.0,0.0,0.0,50.52
2023-07-15,West,Coastal,Substation,Emergency_Repair,132,Heatwave,1.364370471753165,3804.0,18.0,889.0,0.0,6.0,360.93
2023-07-15,Central,Urban,Transmission_Line,Maintenance,33,Storm,81.62268914930553,14785.0,2.0,335.0,0.0,0.0,158.75
2023-07-15,East,Rural,Substation,New_Installation,66,Snow,0.289022667937305,2890.0,8.0,413.0,1.0,7.0,490.62
2023-07-15,West,Coastal,Transmission_Line,Emergency_Repair,66,Heatwave,59.82724466280905,20231.0,0.0,157.0,0.0,0.0,546.69
2023-07-15,North,Coastal,Transmission_Line,New_Installation,132,Rainy,10.937226359464876,47290.0,35.0,409.0,0.0,0.0,1783.66
2023-07-16,West,Coastal,Transmission_Line,System_Upgrade,66,Storm,21.714978325967092,88350.0,64.0,602.0,0.0,0.0,1626.82
2023-07-16,Central,Rural,Substation,New_Installation,132,Storm,0.7184517154266707,1653.0,14.0,1035.0,3.0,6.0,977.45
2023-07-16,South,Coastal,Substation,Maintenance,400,Snow,1.4440395568159854,271.0,14.0,691.0,0.0,1.0,14.52
2023-07-16,North,Coastal,Transmission_Line,Emergency_Repair,132,Heatwave,97.51840762538774,43987.0,1.0,366.0,0.0,0.0,1574.35
2023-07-16,East,Urban,Substation,Maintenance,220,Snow,0.7507895473332302,164.0,5.0,132.0,0.0,1.0,85.74
2023-07-17,Central,Mountainous,Transmission_Line,Maintenance,66,Heatwave,54.508726113255,9929.0,1.0,260.0,0.0,0.0,199.7
2023-07-17,South,Rural,Substation,Emergency_Repair,400,Storm,0.5922056313026273,2294.0,4.0,748.0,0.0,4.0,831.89
2023-07-17,West,Mountainous,Transmission_Line,Emergency_Repair,33,Storm,69.17151395791339,22925.0,2.0,121.0,0.0,0.0,264.64
2023-07-18,South,Urban,Transmission_Line,System_Upgrade,220,Storm,39.825657455292415,218776.0,114.0,2612.0,0.0,0.0,10732.3
2023-07-18,Central,Mountainous,Transmission_Line,Maintenance,33,Storm,50.751636476636364,8817.0,1.0,194.0,0.0,0.0,117.53
2023-07-18,Central,Coastal,Substation,Maintenance,220,Clear,1.1788444641161948,262.0,6.0,254.0,0.0,1.0,84.87
2023-07-18,South,Coastal,Substation,Maintenance,400,Storm,1.4038604268238257,391.0,7.0,159.0,0.0,1.0,90.55
2023-07-18,West,Rural,Transmission_Line,Maintenance,400,Storm,10.70490782252656,3508.0,0.0,245.0,0.0,0.0,349.7
2023-07-18,South,Rural,Transmission_Line,Emergency_Repair,400,Heatwave,57.7156039097264,35680.0,2.0,786.0,0.0,0.0,2965.24
2023-07-19,Central,Rural,Substation,Maintenance,220,Storm,0.9192117858474284,182.0,8.0,226.0,0.0,0.0,54.03
2023-07-19,Central,Urban,Substation,Maintenance,132,Storm,0.3541536643113675,338.0,14.0,869.0,0.0,0.0,113.48
2023-07-19,East,Rural,Substation,Maintenance,33,Heatwave,0.4952696698295872,182.0,14.0,402.0,0.0,0.0,45.36
2023-07-19,East,Urban,Transmission_Line,Emergency_Repair,132,Storm,88.96955865451307,38980.0,1.0,394.0,0.0,0.0,1768.78
2023-07-19,North,Coastal,Substation,System_Upgrade,132,Storm,1.7563744172904499,2794.0,12.0,599.0,3.0,9.0,240.7
2023-07-19,Central,Mountainous,Transmission_Line,Maintenance,66,Snow,8.166374170249114,1629.0,0.0,39.0,0.0,0.0,35.8
2023-07-19,East,Coastal,Transmission_Line,Maintenance,33,Clear,70.49314166744396,13160.0,1.0,300.0,0.0,0.0,138.97
2023-07-20,South,Coastal,Transmission_Line,Emergency_Repair,220,Heatwave,57.647794748048646,28428.0,0.0,407.0,0.0,0.0,1519.83
2023-07-20,West,Coastal,Transmission_Line,Maintenance,66,Snow,94.28250509898861,19196.0,2.0,593.0,0.0,0.0,452.08
2023-07-21,South,Rural,Transmission_Line,New_Installation,66,Rainy,91.2605425471295,349634.0,265.0,2730.0,0.0,0.0,6668.62
2023-07-21,West,Rural,Transmission_Line,New_Installation,400,Rainy,60.058381720974396,416452.0,163.0,6483.0,0.0,0.0,27469.12
2023-07-21,East,Rural,Substation,New_Installation,220,Clear,0.36401435050515685,4491.0,6.0,809.0,3.0,9.0,332.92
2023-07-21,North,Mountainous,Transmission_Line,Maintenance,132,Rainy,48.682427248583515,10371.0,1.0,474.0,0.0,0.0,428.81
2023-07-21,South,Rural,Transmission_Line,System_Upgrade,132,Clear,73.89061485825555,305550.0,200.0,2893.0,0.0,0.0,12700.14
2023-07-21,South,Urban,Transmission_Line,Maintenance,132,Rainy,95.41498033353778,20168.0,2.0,1029.0,0.0,0.0,840.66
2023-07-21,South,Coastal,Transmission_Line,Maintenance,400,Rainy,39.56379354649535,12935.0,1.0,844.0,0.0,0.0,1015.18
2023-07-21,West,Mountainous,Substation,System_Upgrade,132,Snow,1.5908758043117486,1127.0,16.0,739.0,3.0,3.0,924.98
2023-07-21,East,Mountainous,Transmission_Line,System_Upgrade,33,Rainy,69.91737156176376,253118.0,220.0,1460.0,0.0,0.0,2684.42
2023-07-22,South,Mountainous,Substation,Maintenance,132,Clear,0.24875627657029803,384.0,14.0,576.0,0.0,1.0,12.78
2023-07-22,South,Mountainous,Transmission_Line,Maintenance,132,Storm,58.00780077719735,12437.0,1.0,618.0,0.0,0.0,485.21
2023-07-22,North,Mountainous,Substation,New_Installation,33,Storm,0.44866678372483315,4078.0,6.0,780.0,2.0,3.0,604.31
2023-07-22,North,Urban,Transmission_Line,New_Installation,400,Storm,69.93718275688762,491131.0,215.0,8662.0,0.0,0.0,43997.24
2023-07-22,East,Coastal,Substation,New_Installation,66,Clear,1.2591612091872146,1253.0,12.0,737.0,3.0,3.0,953.04
2023-07-23,East,Mountainous,Transmission_Line,Maintenance,220,Clear,97.43956870521414,23020.0,2.0,1383.0,0.0,0.0,1724.44
2023-07-23,Central,Coastal,Transmission_Line,Maintenance,400,Storm,93.8613531868569,30678.0,2.0,2201.0,0.0,0.0,2437.04
2023-07-24,North,Rural,Substation,New_Installation,132,Rainy,0.11780838383787427,4906.0,14.0,441.0,3.0,4.0,293.4
2023-07-24,Central,Mountainous,Transmission_Line,New_Installation,66,Storm,12.602795866311464,45985.0,37.0,378.0,0.0,0.0,1199.58
2023-07-24,West,Mountainous,Transmission_Line,New_Installation,220,Heatwave,78.06775958580832,398310.0,222.0,4951.0,0.0,0.0,24162.09
2023-07-24,Central,Coastal,Transmission_Line,Maintenance,220,Clear,70.1360919327273,18592.0,2.0,925.0,0.0,0.0,1041.83
2023-07-24,South,Mountainous,Substation,Maintenance,220,Heatwave,1.6217966371820938,275.0,14.0,384.0,0.0,1.0,56.72
2023-07-25,Central,Mountainous,Transmission_Line,Maintenance,33,Heatwave,30.347417653490744,5043.0,0.0,92.0,0.0,0.0,61.36
2023-07-25,East,Mountainous,Transmission_Line,Maintenance,33,Clear,85.68566303243527,13161.0,2.0,345.0,0.0,0.0,174.76
2023-07-25,West,Urban,Transmission_Line,Maintenance,66,Storm,47.02984983887291,8998.0,1.0,204.0,0.0,0.0,211.5
2023-07-25,South,Urban,Transmission_Line,New_Installation,132,Snow,29.881306044071962,128685.0,84.0,1229.0,0.0,0.0,4368.9
2023-07-25,Central,Mountainous,Transmission_Line,Maintenance,66,Heatwave,6.007736020564774,1183.0,0.0,28.0,0.0,0.0,30.33
2023-07-25,West,Urban,Substation,System_Upgrade,132,Storm,1.7555916661572282,735.0,13.0,324.0,2.0,6.0,107.94
2023-07-25,West,Rural,Substation,System_Upgrade,400,Snow,1.1171533135563276,2725.0,14.0,717.0,2.0,5.0,230.47
2023-07-25,South,Mountainous,Substation,Maintenance,220,Heatwave,1.953225959128786,491.0,19.0,426.0,0.0,1.0,22.93
2023-07-26,Central,Rural,Substation,System_Upgrade,220,Storm,1.457894640177793,3856.0,9.0,656.0,3.0,6.0,887.12
2023-07-26,West,Coastal,Transmission_Line,Maintenance,33,Heatwave,12.639628631528964,2255.0,0.0,47.0,0.0,0.0,32.34
2023-07-26,West,Rural,Transmission_Line,New_Installation,400,Storm,60.878162708203526,379096.0,198.0,6640.0,0.0,0.0,27186.47
2023-07-26,North,Coastal,Substation,System_Upgrade,400,Rainy,0.13253662566436025,4350.0,7.0,1055.0,2.0,2.0,940.75
2023-07-26,West,Mountainous,Transmission_Line,New_Installation,132,Rainy,57.989276150228555,266496.0,174.0,2472.0,0.0,0.0,9857.05
2023-07-26,North,Coastal,Transmission_Line,Maintenance,400,Clear,38.26915799441267,12738.0,1.0,755.0,0.0,0.0,1111.21
2023-07-26,Central,Coastal,Transmission_Line,Maintenance,33,Snow,66.11310429828274,10914.0,2.0,240.0,0.0,0.0,170.0
2023-07-27,Central,Rural,Transmission_Line,Maintenance,132,Heatwave,56.449549593395716,13135.0,1.0,455.0,0.0,0.0,413.44
2023-07-27,Central,Rural,Transmission_Line,Maintenance,66,Heatwave,29.828280724376395,5464.0,0.0,167.0,0.0,0.0,127.44
2023-07-27,East,Rural,Substation,Maintenance,132,Storm,0.4084661573010656,399.0,7.0,104.0,0.0,0.0,49.7
2023-07-27,Central,Mountainous,Substation,Maintenance,66,Snow,0.8689518240493241,174.0,7.0,568.0,0.0,1.0,44.06
2023-07-27,West,Mountainous,Substation,Maintenance,132,Heatwave,1.9749889982142486,109.0,8.0,302.0,0.0,0.0,57.75
2023-07-28,South,Rural,Transmission_Line,Maintenance,220,Snow,46.391370852180806,12965.0,1.0,538.0,0.0,0.0,600.82
2023-07-28,North,Mountainous,Substation,System_Upgrade,66,Snow,1.5226955618623539,2379.0,8.0,124.0,3.0,5.0,942.4
2023-07-28,East,Mountainous,Transmission_Line,Emergency_Repair,33,Rainy,10.412484932510218,3335.0,1.0,16.0,0.0,0.0,43.82
2023-07-28,Central,Coastal,Substation,Maintenance,66,Heatwave,0.8198449523930668,409.0,9.0,401.0,0.0,1.0,81.78
2023-07-28,Central,Coastal,Transmission_Line,New_Installation,66,Heatwave,60.130688533905364,234055.0,170.0,1346.0,0.0,0.0,5242.54
2023-07-29,South,Rural,Substation,System_Upgrade,132,Clear,1.5272733753241161,3649.0,15.0,298.0,2.0,8.0,567.83
2023-07-29,South,Mountainous,Substation,New_Installation,220,Snow,1.1039289489024142,4420.0,9.0,282.0,3.0,3.0,277.51
2023-07-29,East,Coastal,Substation,Maintenance,132,Storm,1.0790615370214844,339.0,7.0,426.0,0.0,0.0,75.33
2023-07-29,North,Urban,Transmission_Line,Maintenance,132,Rainy,77.57115669673105,17751.0,2.0,826.0,0.0,0.0,558.62
2023-07-30,Central,Mountainous,Substation,System_Upgrade,220,Clear,0.6952466629059104,3412.0,18.0,314.0,3.0,8.0,356.61
2023-07-30,East,Urban,Transmission_Line,New_Installation,132,Rainy,13.607999482782292,63320.0,37.0,693.0,0.0,0.0,2779.31
2023-07-30,West,Rural,Substation,New_Installation,220,Storm,0.7595858949330708,3094.0,16.0,555.0,1.0,9.0,275.82
2023-07-30,West,Mountainous,Substation,Maintenance,33,Clear,0.4020928473539258,495.0,8.0,450.0,0.0,1.0,28.13
2023-07-30,East,Rural,Transmission_Line,Maintenance,220,Rainy,96.76469939267616,24374.0,2.0,1096.0,0.0,0.0,1322.23
2023-07-31,Central,Rural,Substation,Maintenance,400,Storm,1.1972719402057141,511.0,11.0,828.0,0.0,0.0,44.64
2023-07-31,East,Rural,Transmission_Line,Maintenance,220,Clear,47.42704097612377,12881.0,1.0,616.0,0.0,0.0,798.98
2023-07-31,Central,Rural,Transmission_Line,Maintenance,220,Storm,91.6449284248739,21545.0,2.0,1311.0,0.0,0.0,1623.63
2023-07-31,South,Rural,Substation,New_Installation,400,Clear,1.8106866359974962,3608.0,8.0,459.0,2.0,4.0,528.3
2023-07-31,East,Mountainous,Substation,New_Installation,220,Heatwave,0.8898248302409982,1324.0,10.0,587.0,2.0,4.0,216.07
2023-08-01,Central,Urban,Substation,System_Upgrade,66,Heatwave,1.7619819882746395,1222.0,17.0,466.0,1.0,3.0,564.32
2023-08-01,East,Mountainous,Transmission_Line,System_Upgrade,132,Rainy,11.082463648586169,45175.0,35.0,560.0,0.0,0.0,1752.03
2023-08-01,East,Mountainous,Transmission_Line,Maintenance,132,Snow,89.14331880659195,19824.0,2.0,944.0,0.0,0.0,800.03
2023-08-01,Central,Mountainous,Transmission_Line,New_Installation,33,Snow,34.50543521276601,110691.0,106.0,672.0,0.0,0.0,1617.94
2023-08-02,Central,Coastal,Transmission_Line,New_Installation,33,Storm,58.68661701235902,189782.0,184.0,1237.0,0.0,0.0,3118.51
2023-08-02,North,Coastal,Substation,Maintenance,400,Clear,0.6124083082175428,354.0,7.0,513.0,0.0,1.0,16.22
2023-08-02,East,Mountainous,Transmission_Line,Emergency_Repair,66,Heatwave,98.55595793108725,38569.0,2.0,235.0,0.0,0.0,812.93
2023-08-02,West,Urban,Transmission_Line,Maintenance,33,Snow,11.81909841694662,1880.0,0.0,42.0,0.0,0.0,31.66
2023-08-03,East,Mountainous,Transmission_Line,Maintenance,132,Heatwave,47.46075224416185,10194.0,1.0,476.0,0.0,0.0,477.93
2023-08-03,East,Rural,Transmission_Line,Emergency_Repair,33,Storm,63.993874709188326,20104.0,0.0,116.0,0.0,0.0,274.85
2023-08-03,Central,Coastal,Transmission_Line,System_Upgrade,33,Storm,63.48316397204259,228959.0,194.0,1112.0,0.0,0.0,3424.96
2023-08-04,East,Coastal,Substation,New_Installation,220,Clear,1.5036409405532034,4301.0,4.0,911.0,1.0,7.0,224.96
2023-08-04,East,Mountainous,Transmission_Line,New_Installation,33,Snow,73.81945600059409,244704.0,221.0,1346.0,0.0,0.0,3016.83
2023-08-04,West,Mountainous,Transmission_Line,New_Installation,400,Storm,80.34855699402883,531457.0,254.0,10779.0,0.0,0.0,35711.22
2023-08-04,Central,Urban,Substation,System_Upgrade,132,Storm,0.545146078030414,3198.0,9.0,341.0,2.0,9.0,804.69
2023-08-04,East,Urban,Transmission_Line,Emergency_Repair,400,Heatwave,40.198116873179984,28036.0,0.0,536.0,0.0,0.0,2394.72
2023-08-05,South,Rural,Substation,Maintenance,400,Rainy,0.8258629203625181,161.0,11.0,416.0,0.0,1.0,34.4
2023-08-05,North,Mountainous,Transmission_Line,New_Installation,66,Snow,95.8047677864635,379455.0,267.0,2699.0,0.0,0.0,6920.57
2023-08-05,West,Mountainous,Transmission_Line,Maintenance,220,Clear,43.88462642309478,12068.0,1.0,601.0,0.0,0.0,685.09
2023-08-05,East,Mountainous,Substation,Maintenance,400,Clear,0.5215515003388861,72.0,10.0,419.0,0.0,1.0,72.08
2023-08-05,South,Coastal,Transmission_Line,Maintenance,66,Heatwave,65.07272050721632,13188.0,2.0,391.0,0.0,0.0,341.53
2023-08-06,East,Rural,Transmission_Line,Maintenance,132,Clear,45.590356908396686,10851.0,1.0,354.0,0.0,0.0,359.2
2023-08-06,East,Urban,Transmission_Line,New_Installation,132,Storm,28.757605995996084,132756.0,83.0,1342.0,0.0,0.0,5911.87
2023-08-06,Central,Coastal,Substation,Emergency_Repair,66,Snow,1.4587574014705822,3559.0,4.0,480.0,0.0,5.0,180.89
2023-08-07,Central,Coastal,Substation,Maintenance,400,Clear,0.46465804463068405,503.0,11.0,152.0,0.0,0.0,100.84
2023-08-07,Central,Coastal,Substation,Maintenance,400,Snow,1.303372677252762,115.0,9.0,615.0,0.0,1.0,41.34
2023-08-07,South,Coastal,Substation,New_Installation,220,Clear,0.9180083485004464,3238.0,5.0,256.0,2.0,8.0,113.19
2023-08-07,East,Rural,Transmission_Line,System_Upgrade,220,Rainy,35.320880611413855,166822.0,101.0,2379.0,0.0,0.0,8687.31
2023-08-08,North,Mountainous,Transmission_Line,Maintenance,132,Rainy,94.86831541129361,19890.0,2.0,853.0,0.0,0.0,806.81
2023-08-08,West,Urban,Transmission_Line,System_Upgrade,220,Snow,35.81871324240409,183365.0,108.0,1921.0,0.0,0.0,9372.22
2023-08-08,Central,Urban,Transmission_Line,Maintenance,66,Rainy,38.013200544246985,7540.0,1.0,193.0,0.0,0.0,166.54
2023-08-09,Central,Coastal,Transmission_Line,System_Upgrade,132,Rainy,87.71064459265125,355907.0,249.0,3971.0,0.0,0.0,14897.01
